event_id,start_year,end_year,country,alliance,casualties_mil_k,casualties_civ_k,military_personnel_k,front,total_casualties_k,casualty_ratio
1798,1917,1918,united_kingdom,allied_powers,325.81,116.93,246.92,middle_east,442.74,1.793050380690102
1799,1915,1918,serbia,allied_powers,221.8,457.93,1639.29,western_front,679.73,0.4146490248827236
1800,1917,1918,ottoman_empire,central_powers,625.65,252.21,112.74,eastern_front,877.86,7.786588610963279
1801,1914,1919,ottoman_empire,central_powers,831.2,449.14,2501.31,naval,1280.34,0.511867781282608
1802,1915,1919,belgium,allied_powers,10.28,343.68,723.39,middle_east,353.96,0.4893072892907007
1803,1914,1919,russia,allied_powers,185.82,520.47,634.77,naval,706.29,1.1126707311309607
1804,1916,1919,austria-hungary,central_powers,844.88,429.39,1197.81,eastern_front,1274.27,1.063833162187659
1805,1915,1919,united_states,allied_powers,471.5,286.23,1289.66,italian_front,757.73,0.5875424530496409
1806,1915,1919,serbia,allied_powers,737.09,528.06,2436.11,middle_east,1265.15,0.5193320498663854
1807,1914,1919,united_states,allied_powers,554.33,113.68,934.35,western_front,668.01,0.7149462192968373
1808,1915,1919,austria-hungary,central_powers,691.96,101.35,842.57,middle_east,793.3100000000001,0.9415360148118256
1809,1917,1919,germany,central_powers,786.86,463.74,1140.68,air,1250.6,1.096363572605814
1810,1915,1919,united_states,allied_powers,178.88,260.61,2132.99,western_front,439.49,0.2060440977219771
1811,1916,1918,united_states,allied_powers,157.77,234.79,871.66,africa,392.56,0.450359084964321
1812,1914,1918,austria-hungary,central_powers,45.87,293.49,1960.25,air,339.36,0.1731207754112995
1813,1917,1919,united_states,allied_powers,357.17,225.42,1649.59,middle_east,582.59,0.3531726065264702
1814,1917,1919,russia,allied_powers,498.55,485.58,2895.79,italian_front,984.13,0.3398485387407236
1815,1914,1919,germany,central_powers,428.36,417.62,1751.75,western_front,845.98,0.4829342086484944
1816,1916,1919,belgium,allied_powers,19.37,585.79,1121.86,western_front,605.16,0.5394255967767815
1817,1915,1918,ottoman_empire,central_powers,458.77,127.16,1219.26,air,585.93,0.4805619802175089
1818,1917,1919,germany,central_powers,379.15,532.77,1452.36,eastern_front,911.92,0.6278884023244926
1819,1914,1919,russia,allied_powers,684.17,405.91,2434.6,naval,1090.08,0.4477450094471371
1820,1915,1919,germany,central_powers,624.55,521.14,1535.96,balkans,1145.69,0.7459113518581213
1821,1916,1919,serbia,allied_powers,125.96,71.21,1393.46,western_front,197.17,0.1414967060410775
1822,1914,1919,ottoman_empire,central_powers,186.13,503.44,2299.48,air,689.5699999999999,0.2998808426252892
1823,1914,1919,belgium,allied_powers,73.0,597.12,2458.38,balkans,670.12,0.2725860119265532
1824,1915,1919,russia,allied_powers,82.3,442.65,2770.06,africa,524.9499999999999,0.1895085305011443
1825,1916,1919,serbia,allied_powers,142.8,124.14,2101.6,italian_front,266.94,0.1270175104682147
1826,1915,1919,france,allied_powers,323.55,339.57,2936.26,middle_east,663.12,0.2258383113212045
1827,1915,1918,russia,allied_powers,331.71,597.74,1614.98,africa,929.45,0.5755179630707501
1828,1916,1918,france,allied_powers,652.49,67.43,1440.85,western_front,719.9200000000001,0.4996495124405734
1829,1916,1918,belgium,allied_powers,777.46,455.29,2767.36,eastern_front,1232.75,0.4454606556429232
1830,1916,1918,united_kingdom,allied_powers,845.59,464.94,387.59,eastern_front,1310.53,3.381227585851028
1831,1916,1918,russia,allied_powers,462.35,323.88,1576.87,air,786.23,0.4986016602510036
1832,1915,1918,austria-hungary,central_powers,758.36,196.09,2842.25,naval,954.45,0.3358078986718269
1833,1916,1918,france,allied_powers,377.63,1.81,2814.32,air,379.44,0.1348247534040194
1834,1914,1918,ottoman_empire,central_powers,14.98,20.34,443.73,air,35.32,0.0795979537105897
1835,1917,1918,russia,allied_powers,253.27,131.4,2419.05,italian_front,384.67,0.1590169694714867
1836,1916,1919,germany,central_powers,662.47,177.49,2002.68,western_front,839.96,0.4194179799069247
1837,1916,1918,serbia,allied_powers,844.97,94.15,707.35,naval,939.12,1.327659574468085
1838,1916,1919,russia,allied_powers,339.67,456.75,52.27,naval,796.4200000000001,15.236655825521332
1839,1915,1919,italy,allied_powers,628.86,255.24,1528.63,western_front,884.1,0.5783610160732159
1840,1916,1919,ottoman_empire,central_powers,756.52,539.37,1663.01,western_front,1295.89,0.7792436605913373
1841,1917,1919,austria-hungary,central_powers,370.59,599.44,2884.15,balkans,970.03,0.3363313281209368
1842,1917,1919,serbia,allied_powers,117.28,349.1,1722.5,naval,466.38,0.2707576197387518
1843,1914,1919,germany,central_powers,865.16,338.42,429.99,italian_front,1203.58,2.799088350891881
1844,1917,1919,italy,allied_powers,549.64,354.21,2674.58,italian_front,903.85,0.3379409103485407
1845,1915,1918,ottoman_empire,central_powers,463.78,426.21,1380.27,africa,889.99,0.6447941344809349
1846,1914,1919,austria-hungary,central_powers,156.23,314.19,2607.45,eastern_front,470.42,0.1804138142629772
1847,1914,1919,serbia,allied_powers,140.13,76.07,79.04,balkans,216.2,2.735323886639676
1848,1914,1919,serbia,allied_powers,860.97,183.32,1973.59,naval,1044.29,0.5291321905765636
1849,1914,1918,united_kingdom,allied_powers,465.41,345.16,998.12,middle_east,810.57,0.8120967418747246
1850,1917,1919,germany,central_powers,267.87,7.31,1882.2,naval,275.18,0.1462012538518754
1851,1915,1919,serbia,allied_powers,894.0,257.15,2830.11,balkans,1151.15,0.4067509743437534
1852,1917,1918,ottoman_empire,central_powers,119.41,3.09,1447.88,western_front,122.5,0.0846064590988203
1853,1917,1919,belgium,allied_powers,515.11,586.91,501.16,naval,1102.02,2.1989384627663817
1854,1916,1919,germany,central_powers,203.76,43.99,622.8,middle_east,247.75,0.3978002569043031
1855,1914,1918,united_states,allied_powers,177.61,102.15,1514.17,western_front,279.76,0.1847612883626012
1856,1914,1918,italy,allied_powers,670.05,350.51,2180.59,western_front,1020.56,0.4680201229942354
1857,1915,1918,russia,allied_powers,658.85,486.31,2562.76,air,1145.16,0.446846368758682
1858,1916,1918,ottoman_empire,central_powers,400.09,575.28,1277.15,middle_east,975.37,0.763708256665231
1859,1914,1919,france,allied_powers,65.09,282.99,150.64,naval,348.08000000000004,2.3106744556558687
1860,1915,1918,austria-hungary,central_powers,345.79,582.97,159.27,africa,928.76,5.831355559741319
1861,1914,1919,france,allied_powers,805.78,271.41,850.18,africa,1077.19,1.267014044084782
1862,1915,1918,united_states,allied_powers,3.42,171.39,1784.11,naval,174.80999999999997,0.0979816266934213
1863,1914,1919,serbia,allied_powers,135.5,49.32,1641.9,western_front,184.82,0.1125647116145928
1864,1915,1918,belgium,allied_powers,360.01,569.14,1903.61,balkans,929.15,0.4880989278266031
1865,1914,1918,germany,central_powers,628.34,54.78,2708.82,naval,683.12,0.2521836076225072
1866,1915,1918,ottoman_empire,central_powers,180.88,559.56,1834.46,balkans,740.4399999999999,0.4036283156896307
1867,1914,1918,united_kingdom,allied_powers,648.13,363.27,1474.76,naval,1011.4,0.6858065041091431
1868,1914,1918,france,allied_powers,180.52,513.77,478.52,middle_east,694.29,1.4509111426899608
1869,1916,1919,italy,allied_powers,720.51,144.96,1991.51,africa,865.47,0.4345797912137021
1870,1914,1919,germany,central_powers,282.87,360.57,1437.63,air,643.44,0.4475699588906742
1871,1916,1919,united_kingdom,allied_powers,611.33,407.51,455.88,middle_east,1018.84,2.2348863736070896
1872,1914,1919,serbia,allied_powers,305.72,146.71,853.28,naval,452.43000000000006,0.5302245452840804
1873,1917,1918,serbia,allied_powers,830.64,218.3,2929.86,balkans,1048.94,0.3580171066194289
1874,1916,1918,united_states,allied_powers,816.59,4.06,2725.21,italian_front,820.65,0.3011327567416823
1875,1914,1919,ottoman_empire,central_powers,215.6,497.63,1144.35,balkans,713.23,0.6232621138637655
1876,1917,1919,united_kingdom,allied_powers,528.39,355.62,2965.89,western_front,884.01,0.2980589300344922
1877,1915,1919,serbia,allied_powers,305.73,413.29,2313.81,italian_front,719.02,0.3107515310245871
1878,1916,1918,ottoman_empire,central_powers,45.54,430.11,1319.63,eastern_front,475.65,0.3604419420595167
1879,1917,1919,austria-hungary,central_powers,856.69,26.78,893.2,africa,883.47,0.9891065830721004
1880,1916,1919,france,allied_powers,15.64,336.86,2169.18,balkans,352.5,0.1625038032805023
1881,1916,1918,italy,allied_powers,882.34,94.56,545.23,middle_east,976.9,1.791720925114172
1882,1917,1918,ottoman_empire,central_powers,212.03,487.06,352.52,africa,699.09,1.9831215250198573
1883,1917,1918,austria-hungary,central_powers,777.46,92.98,1293.72,air,870.44,0.6728194663451134
1884,1916,1918,united_kingdom,allied_powers,337.64,119.83,62.89,africa,457.47,7.274129432342185
1885,1914,1919,italy,allied_powers,49.52,316.17,1737.64,air,365.69,0.2104521074560898
1886,1916,1918,serbia,allied_powers,277.52,340.52,217.01,balkans,618.04,2.847979355790056
1887,1916,1918,united_states,allied_powers,49.92,433.75,413.17,eastern_front,483.67,1.1706319432679042
1888,1917,1919,serbia,allied_powers,387.29,233.31,413.01,middle_east,620.6,1.5026270550349872
1889,1917,1919,belgium,allied_powers,337.46,281.49,2327.39,air,618.95,0.2659416771576745
1890,1914,1919,france,allied_powers,167.86,15.81,1111.65,balkans,183.67,0.1652228669095488
1891,1915,1919,russia,allied_powers,898.46,243.22,814.27,balkans,1141.68,1.402090215776094
1892,1915,1918,ottoman_empire,central_powers,773.66,391.82,811.95,naval,1165.48,1.4354085842724305
1893,1915,1918,united_kingdom,allied_powers,215.23,109.83,1746.93,africa,325.06,0.1860750001431081
1894,1915,1918,austria-hungary,central_powers,191.96,178.5,1996.54,italian_front,370.46,0.1855510032355976
1895,1914,1919,france,allied_powers,758.62,414.18,424.17,africa,1172.8,2.76492915576302
1896,1917,1918,france,allied_powers,4.4,499.49,2376.38,balkans,503.89,0.2120410035432043
1897,1915,1919,united_states,allied_powers,421.23,131.4,2820.74,italian_front,552.63,0.1959166743478661
1898,1917,1919,united_kingdom,allied_powers,4.1,335.33,204.46,middle_east,339.43,1.6601291206103883
1899,1916,1918,austria-hungary,central_powers,655.41,23.04,1445.1,middle_east,678.4499999999999,0.469483080755657
1900,1916,1918,italy,allied_powers,151.14,272.34,456.27,naval,423.48,0.9281346571109212
1901,1915,1918,ottoman_empire,central_powers,724.56,397.58,1102.65,western_front,1122.14,1.0176755996916518
1902,1914,1919,italy,allied_powers,437.65,351.93,358.24,air,789.5799999999999,2.2040531487271102
1903,1917,1919,serbia,allied_powers,385.1,353.77,1879.65,eastern_front,738.87,0.3930891389354401
1904,1916,1918,ottoman_empire,central_powers,195.61,79.51,706.17,italian_front,275.12,0.3895945735446139
1905,1915,1918,france,allied_powers,554.71,337.65,1051.33,italian_front,892.36,0.8487915307277449
1906,1914,1918,germany,central_powers,818.75,490.06,2917.9,air,1308.81,0.4485451866068062
1907,1915,1919,belgium,allied_powers,58.73,308.28,1528.5,naval,367.01,0.2401112201504743
1908,1917,1918,france,allied_powers,470.42,230.96,277.25,africa,701.38,2.529774571686204
1909,1916,1919,serbia,allied_powers,483.3,521.97,849.5,middle_east,1005.27,1.1833666862860506
1910,1917,1919,belgium,allied_powers,873.99,513.86,2581.34,naval,1387.85,0.5376471135146861
1911,1914,1918,ottoman_empire,central_powers,346.39,79.88,341.92,western_front,426.27,1.2466951333645295
1912,1917,1919,united_states,allied_powers,852.37,193.82,2267.24,middle_east,1046.19,0.4614376951712214
1913,1915,1919,austria-hungary,central_powers,7.16,232.16,1366.91,air,239.32,0.1750810221594691
1914,1915,1919,france,allied_powers,344.97,153.58,364.21,western_front,498.55000000000007,1.36885313418083
1915,1916,1918,united_kingdom,allied_powers,721.71,500.0,644.69,air,1221.71,1.895034822938156
1916,1915,1919,france,allied_powers,18.87,147.47,622.26,air,166.34,0.2673159129624273
1917,1915,1918,germany,central_powers,717.78,200.0,193.11,naval,917.78,4.752628035834498
1918,1916,1918,serbia,allied_powers,525.91,260.24,245.33,balkans,786.15,3.2044592997187458
1919,1917,1918,germany,central_powers,242.58,126.24,1198.26,middle_east,368.82,0.3077963046417305
1920,1916,1918,italy,allied_powers,676.86,295.54,2964.18,air,972.4,0.3280502533584331
1921,1915,1919,serbia,allied_powers,41.6,394.89,1324.98,western_front,436.49,0.3294313876435871
1922,1915,1918,italy,allied_powers,540.82,457.74,1029.76,balkans,998.56,0.9697016780609076
1923,1914,1919,germany,central_powers,205.39,338.33,1348.05,balkans,543.72,0.4033381551129409
1924,1917,1919,france,allied_powers,60.96,539.66,2226.55,africa,600.62,0.26975365475736
1925,1915,1919,france,allied_powers,378.84,147.19,2311.04,naval,526.03,0.2276161381888673
1926,1916,1919,united_states,allied_powers,754.94,175.88,1573.24,middle_east,930.82,0.5916579797106608
1927,1914,1919,serbia,allied_powers,591.83,385.52,2060.08,naval,977.35,0.4744233233660829
1928,1914,1919,germany,central_powers,741.17,493.11,1711.22,italian_front,1234.28,0.7212865674781734
1929,1914,1919,germany,central_powers,652.71,132.43,1447.58,italian_front,785.1400000000001,0.5423810773843243
1930,1914,1918,united_states,allied_powers,51.9,425.2,2399.9,italian_front,477.1,0.1987999499979165
1931,1917,1918,united_states,allied_powers,291.34,156.06,1900.0,middle_east,447.4,0.2354736842105263
1932,1916,1918,united_states,allied_powers,417.03,40.25,1770.4,eastern_front,457.28,0.2582919114324446
1933,1916,1919,ottoman_empire,central_powers,189.88,158.51,1559.59,naval,348.39,0.2233856334036509
1934,1915,1918,france,allied_powers,214.78,239.79,370.88,air,454.57,1.225652502157032
1935,1916,1918,serbia,allied_powers,471.17,232.49,1984.21,eastern_front,703.6600000000001,0.3546298022890722
1936,1914,1919,ottoman_empire,central_powers,33.95,71.49,1391.31,western_front,105.44,0.0757846921246882
1937,1915,1918,russia,allied_powers,814.85,307.07,2792.61,naval,1121.92,0.4017460368615739
1938,1914,1918,ottoman_empire,central_powers,295.79,306.86,1270.61,africa,602.6500000000001,0.4742997457913916
1939,1916,1919,united_states,allied_powers,666.02,459.68,2527.6,western_front,1125.7,0.4453631903782244
1940,1916,1918,united_kingdom,allied_powers,115.15,56.62,1461.4,africa,171.77,0.1175379772820583
1941,1916,1919,italy,allied_powers,484.12,63.25,275.23,western_front,547.37,1.988773026196272
1942,1914,1918,united_kingdom,allied_powers,361.14,594.29,385.8,balkans,955.43,2.476490409538621
1943,1914,1919,belgium,allied_powers,786.47,85.7,1934.49,air,872.1700000000001,0.450852679517599
1944,1916,1919,serbia,allied_powers,23.24,456.89,734.11,naval,480.13,0.6540300499925079
1945,1914,1918,germany,central_powers,288.05,131.57,1520.9,naval,419.62,0.2759024261950161
1946,1917,1919,serbia,allied_powers,596.63,140.5,1551.68,air,737.13,0.475052845947618
1947,1915,1918,austria-hungary,central_powers,896.34,136.45,566.4,africa,1032.79,1.823428672316384
1948,1916,1918,belgium,allied_powers,525.19,478.36,120.7,africa,1003.55,8.314415907207954
1949,1917,1919,germany,central_powers,311.49,379.5,1102.37,middle_east,690.99,0.6268222103286556
1950,1916,1918,united_states,allied_powers,303.67,569.01,2697.8,naval,872.6800000000001,0.3234783897990955
1951,1917,1918,russia,allied_powers,754.16,400.75,1190.48,middle_east,1154.91,0.970121295611854
1952,1915,1919,united_kingdom,allied_powers,532.75,431.52,419.86,air,964.27,2.2966465012146906
1953,1915,1918,ottoman_empire,central_powers,872.35,449.59,1746.66,western_front,1321.94,0.7568387665601777
1954,1915,1918,ottoman_empire,central_powers,414.25,360.07,1163.78,balkans,774.3199999999999,0.6653491209678805
1955,1914,1918,russia,allied_powers,157.33,570.1,144.61,africa,727.4300000000001,5.0302883618007055
1956,1915,1919,russia,allied_powers,874.78,332.46,2678.75,western_front,1207.24,0.4506728884741017
1957,1914,1918,serbia,allied_powers,295.33,381.58,864.43,air,676.91,0.7830709253496524
1958,1914,1918,italy,allied_powers,412.67,510.95,2728.5,balkans,923.62,0.3385083379146051
1959,1917,1918,russia,allied_powers,676.7,228.08,246.13,eastern_front,904.78,3.676024864908789
1960,1917,1919,germany,central_powers,617.09,225.69,2648.36,africa,842.78,0.318227129242248
1961,1914,1918,germany,central_powers,309.6,437.3,2937.37,africa,746.9000000000001,0.2542750828121755
1962,1917,1919,belgium,allied_powers,206.6,0.98,1433.02,italian_front,207.58,0.144854921773597
1963,1916,1919,italy,allied_powers,263.88,497.76,489.01,naval,761.64,1.5575141612645955
1964,1917,1919,france,allied_powers,787.49,5.34,91.19,africa,792.83,8.694264722008993
1965,1917,1919,belgium,allied_powers,47.54,317.24,1153.23,naval,364.78,0.3163115770488107
1966,1917,1918,russia,allied_powers,76.79,55.71,241.52,eastern_front,132.5,0.5486088108645246
1967,1917,1918,united_states,allied_powers,70.78,273.94,183.75,eastern_front,344.72,1.8760272108843536
1968,1916,1918,united_kingdom,allied_powers,578.44,391.19,56.78,africa,969.63,17.076963719619584
1969,1915,1918,germany,central_powers,12.0,20.43,594.82,africa,32.43,0.0545206953364042
1970,1916,1919,germany,central_powers,260.19,57.8,903.36,western_front,317.99,0.3520080588026922
1971,1917,1918,france,allied_powers,288.46,353.5,467.92,eastern_front,641.96,1.3719439220379552
1972,1915,1918,germany,central_powers,34.59,594.73,734.72,italian_front,629.32,0.8565439895470384
1973,1915,1918,germany,central_powers,86.95,398.12,1861.15,africa,485.07,0.2606291808827875
1974,1915,1919,russia,allied_powers,91.82,137.08,564.21,middle_east,228.9,0.4057000053171691
1975,1915,1918,italy,allied_powers,611.67,200.29,688.91,balkans,811.9599999999999,1.1786154940413116
1976,1916,1919,germany,central_powers,525.7,258.31,620.31,naval,784.01,1.2639003079105608
1977,1916,1918,united_states,allied_powers,249.78,343.92,1929.08,naval,593.7,0.307763286126029
1978,1915,1919,italy,allied_powers,897.55,589.11,1242.64,naval,1486.66,1.196372239747634
1979,1916,1919,italy,allied_powers,785.23,306.78,1877.79,naval,1092.01,0.5815400018106391
1980,1916,1919,russia,allied_powers,764.25,418.93,519.8,africa,1183.18,2.276221623701424
1981,1917,1919,russia,allied_powers,522.92,413.8,2781.5,balkans,936.72,0.3367679309724968
1982,1915,1918,ottoman_empire,central_powers,831.48,90.87,354.61,middle_east,922.35,2.601026479794704
1983,1917,1919,italy,allied_powers,192.04,395.78,1261.93,balkans,587.8199999999999,0.4658103064353806
1984,1915,1918,ottoman_empire,central_powers,133.26,339.52,1791.2,naval,472.78,0.2639459580169718
1985,1914,1919,russia,allied_powers,75.89,236.49,2355.75,eastern_front,312.38,0.1326032049241218
1986,1915,1918,united_states,allied_powers,342.21,283.18,539.84,air,625.39,1.1584728808535862
1987,1917,1919,ottoman_empire,central_powers,516.88,71.14,2938.68,western_front,588.02,0.2000966420297548
1988,1916,1919,italy,allied_powers,754.66,449.32,2974.91,naval,1203.98,0.4047114030340414
1989,1916,1919,russia,allied_powers,98.89,83.65,2795.71,naval,182.54,0.0652928951858383
1990,1917,1919,germany,central_powers,632.56,230.27,911.79,eastern_front,862.8299999999999,0.9463034251307868
1991,1917,1918,russia,allied_powers,199.39,67.01,359.39,naval,266.4,0.7412560171401541
1992,1914,1918,serbia,allied_powers,245.63,351.27,2296.18,naval,596.9,0.2599534879669712
1993,1916,1919,ottoman_empire,central_powers,591.46,123.47,2072.67,balkans,714.9300000000001,0.3449318994340633
1994,1916,1918,ottoman_empire,central_powers,540.85,23.1,2982.23,western_front,563.95,0.1891034561385272
1995,1914,1919,united_kingdom,allied_powers,590.89,553.66,2686.21,eastern_front,1144.55,0.4260835898905893
1996,1917,1919,belgium,allied_powers,673.44,43.88,1881.49,eastern_front,717.32,0.3812510297689597
1997,1914,1918,austria-hungary,central_powers,235.76,93.98,226.75,middle_east,329.74,1.4542006615214995
1998,1914,1919,serbia,allied_powers,185.66,326.36,223.34,eastern_front,512.02,2.292558431091609
1999,1914,1919,germany,central_powers,525.09,186.01,2550.41,eastern_front,711.1,0.278817915550833
2000,1914,1918,france,allied_powers,120.14,320.4,2560.7,eastern_front,440.54,0.1720388956144804
2001,1914,1918,belgium,allied_powers,442.28,177.09,1314.67,naval,619.37,0.4711220306236546
2002,1914,1918,serbia,allied_powers,592.2,227.68,2358.25,air,819.8800000000001,0.3476645817873423
2003,1915,1918,united_kingdom,allied_powers,639.28,49.9,1039.77,africa,689.18,0.6628196620406436
2004,1917,1918,ottoman_empire,central_powers,228.69,206.96,543.3,naval,435.65,0.8018590097551997
2005,1917,1919,germany,central_powers,255.41,432.54,241.76,eastern_front,687.95,2.8455906684315027
2006,1916,1919,serbia,allied_powers,456.51,589.19,1813.76,naval,1045.7,0.5765371383203952
2007,1916,1919,ottoman_empire,central_powers,329.69,467.09,923.92,air,796.78,0.8623906831760325
2008,1914,1919,ottoman_empire,central_powers,684.62,217.29,1132.53,italian_front,901.91,0.7963674251454708
2009,1917,1918,austria-hungary,central_powers,101.0,133.88,2961.14,western_front,234.88,0.0793208021235064
2010,1915,1919,france,allied_powers,4.08,383.08,2447.56,western_front,387.16,0.1581820261811763
2011,1916,1918,belgium,allied_powers,7.93,244.88,616.91,air,252.81,0.4098004571169215
2012,1915,1918,belgium,allied_powers,163.7,333.86,887.53,balkans,497.56,0.5606120356494992
2013,1915,1918,united_kingdom,allied_powers,246.35,23.89,2266.36,africa,270.24,0.1192396618366014
2014,1914,1918,france,allied_powers,312.98,18.31,2566.33,africa,331.29,0.129090958684191
2015,1917,1918,united_kingdom,allied_powers,261.05,383.91,2811.22,italian_front,644.96,0.2294235243061731
2016,1917,1918,belgium,allied_powers,766.49,14.73,935.3,western_front,781.22,0.83526141345023
2017,1916,1918,serbia,allied_powers,784.56,76.19,2298.23,middle_east,860.75,0.3745273536591202
2018,1917,1919,belgium,allied_powers,158.58,385.11,2038.7,middle_east,543.69,0.2666846519841075
2019,1915,1919,russia,allied_powers,502.92,463.98,2019.52,air,966.9,0.4787771351608303
2020,1917,1919,serbia,allied_powers,13.35,488.69,1680.02,balkans,502.04,0.2988297758360019
2021,1916,1918,serbia,allied_powers,750.87,361.84,1318.28,middle_east,1112.71,0.8440619595230149
2022,1917,1918,united_kingdom,allied_powers,299.07,276.09,738.91,naval,575.16,0.7783897903668917
2023,1914,1919,united_states,allied_powers,84.82,133.99,2008.45,africa,218.81,0.108944708606139
2024,1914,1918,united_kingdom,allied_powers,253.04,287.61,1225.48,africa,540.65,0.4411740705682671
2025,1917,1919,united_states,allied_powers,773.85,108.62,2417.99,middle_east,882.47,0.3649601528542302
2026,1915,1918,germany,central_powers,272.03,3.36,144.13,italian_front,275.39,1.9107056129882745
2027,1916,1918,russia,allied_powers,540.72,196.91,1047.21,africa,737.63,0.7043763905997842
2028,1914,1919,serbia,allied_powers,14.44,166.89,1138.32,italian_front,181.33,0.1592961557382809
2029,1915,1918,italy,allied_powers,837.89,509.07,1000.37,africa,1346.96,1.3464618091306215
2030,1915,1918,germany,central_powers,392.14,110.7,2651.15,middle_east,502.84,0.1896686343662184
2031,1915,1918,germany,central_powers,125.81,79.05,941.0,air,204.86,0.2177045696068013
2032,1915,1918,serbia,allied_powers,809.96,229.78,669.25,africa,1039.74,1.553589839372432
2033,1916,1918,russia,allied_powers,142.05,27.57,1618.33,balkans,169.62,0.1048117503846557
2034,1914,1919,france,allied_powers,216.18,146.49,1152.33,eastern_front,362.67,0.3147275520033324
2035,1914,1918,united_kingdom,allied_powers,638.15,388.99,1319.35,western_front,1027.14,0.7785197256224655
2036,1916,1919,france,allied_powers,666.23,212.66,1819.12,middle_east,878.89,0.483140199656977
2037,1915,1918,italy,allied_powers,123.91,140.98,2889.0,western_front,264.89,0.0916891658013153
2038,1914,1919,austria-hungary,central_powers,660.79,502.8,1359.62,africa,1163.59,0.8558200085317956
2039,1916,1918,united_states,allied_powers,385.69,252.72,1312.63,eastern_front,638.41,0.4863594463024614
2040,1917,1919,united_kingdom,allied_powers,144.95,52.38,2115.86,eastern_front,197.33,0.0932623141417674
2041,1917,1918,germany,central_powers,63.25,68.77,1461.46,western_front,132.01999999999998,0.0903343232110355
2042,1917,1919,russia,allied_powers,136.9,410.53,413.16,balkans,547.43,1.3249830574111725
2043,1915,1919,ottoman_empire,central_powers,820.54,50.73,893.9,middle_east,871.27,0.9746839691240632
2044,1914,1918,united_states,allied_powers,695.85,147.77,2269.41,western_front,843.62,0.3717353849678991
2045,1914,1918,ottoman_empire,central_powers,539.89,376.01,2561.8,italian_front,915.9,0.357522054805215
2046,1917,1919,belgium,allied_powers,721.5,298.41,1060.37,eastern_front,1019.91,0.9618435074549452
2047,1915,1918,austria-hungary,central_powers,733.26,482.4,532.82,eastern_front,1215.66,2.281558500056304
2048,1917,1919,france,allied_powers,439.58,596.06,981.97,balkans,1035.64,1.0546554375388248
2049,1917,1919,ottoman_empire,central_powers,422.87,246.73,1610.36,naval,669.6,0.4158076454954172
2050,1915,1918,italy,allied_powers,20.49,244.37,457.36,middle_east,264.86,0.5791061745670807
2051,1917,1919,france,allied_powers,736.76,33.01,1294.02,naval,769.77,0.5948671581582974
2052,1917,1918,united_kingdom,allied_powers,397.32,466.69,809.33,balkans,864.01,1.0675620575043554
2053,1914,1919,united_kingdom,allied_powers,133.46,117.93,2684.29,naval,251.39,0.0936523251958618
2054,1914,1919,serbia,allied_powers,772.31,82.6,392.84,africa,854.91,2.1762295081967213
2055,1914,1919,russia,allied_powers,477.2,56.62,1385.71,western_front,533.8199999999999,0.3852321192745956
2056,1915,1918,france,allied_powers,439.93,459.68,1363.54,middle_east,899.61,0.6597606230840313
2057,1915,1918,united_kingdom,allied_powers,61.56,83.42,2391.64,naval,144.98000000000002,0.0606194912277767
2058,1914,1919,ottoman_empire,central_powers,696.14,521.87,650.44,middle_east,1218.01,1.8725939364122743
2059,1917,1918,united_states,allied_powers,627.88,229.02,2562.87,italian_front,856.9,0.3343517228731851
2060,1915,1918,austria-hungary,central_powers,643.96,31.67,2607.91,africa,675.63,0.2590695231047084
2061,1914,1918,united_kingdom,allied_powers,98.34,199.42,1204.94,africa,297.76,0.2471160389728948
2062,1914,1918,austria-hungary,central_powers,574.61,37.22,231.24,balkans,611.83,2.64586576716831
2063,1917,1919,italy,allied_powers,470.67,392.89,859.6,eastern_front,863.56,1.0046067938576082
2064,1916,1919,united_kingdom,allied_powers,575.61,62.31,1239.78,western_front,637.9200000000001,0.5145429027730727
2065,1914,1919,united_kingdom,allied_powers,865.9,365.11,506.56,air,1231.01,2.4301366077068858
2066,1915,1919,france,allied_powers,329.87,556.74,1301.67,eastern_front,886.61,0.6811326987638956
2067,1917,1919,serbia,allied_powers,182.57,119.92,1270.78,air,302.49,0.2380349076944868
2068,1914,1919,russia,allied_powers,321.53,323.7,1784.78,balkans,645.23,0.3615179461894463
2069,1915,1919,russia,allied_powers,521.07,356.16,2295.2,balkans,877.23,0.3822019867549669
2070,1917,1918,united_states,allied_powers,504.04,40.39,1024.24,eastern_front,544.4300000000001,0.5315453409357183
2071,1917,1918,united_kingdom,allied_powers,710.04,204.91,514.89,western_front,914.95,1.7769814911922934
2072,1917,1919,italy,allied_powers,574.54,486.7,2144.86,balkans,1061.24,0.4947828762716447
2073,1916,1919,russia,allied_powers,723.61,280.54,611.81,naval,1004.15,1.6412775207989412
2074,1915,1918,belgium,allied_powers,855.17,476.12,1433.97,air,1331.29,0.9283945968186224
2075,1916,1918,united_states,allied_powers,829.47,119.45,2351.69,africa,948.92,0.4035055640837015
2076,1915,1918,austria-hungary,central_powers,174.92,405.24,1492.14,western_front,580.16,0.3888107014087149
2077,1917,1919,serbia,allied_powers,841.27,406.87,1768.56,air,1248.14,0.7057380015379744
2078,1917,1919,united_states,allied_powers,267.1,364.55,2184.12,naval,631.6500000000001,0.289201142794352
2079,1915,1919,united_kingdom,allied_powers,642.35,91.83,2811.7,middle_east,734.1800000000001,0.2611160507877796
2080,1916,1918,germany,central_powers,754.17,347.88,2292.71,air,1102.05,0.4806757069145247
